1:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.joda.time.LocalDateTime@now(org.joda.time.DateTimeZone):124:zone == null |==> zone != null
397:LVR:0:POS:org.joda.time.LocalDateTime@minusDays(int):1335:0 |==> 1
398:LVR:0:NEG:org.joda.time.LocalDateTime@minusDays(int):1335:0 |==> -1
399:ROR:==(int,int):!=(int,int):org.joda.time.LocalDateTime@minusDays(int):1335:days == 0 |==> days != 0
400:ROR:==(int,int):<(int,int):org.joda.time.LocalDateTime@minusDays(int):1335:days == 0 |==> days < 0
401:ROR:==(int,int):<=(int,int):org.joda.time.LocalDateTime@minusDays(int):1335:days == 0 |==> days <= 0
402:ROR:==(int,int):>(int,int):org.joda.time.LocalDateTime@minusDays(int):1335:days == 0 |==> days > 0
403:ROR:==(int,int):>=(int,int):org.joda.time.LocalDateTime@minusDays(int):1335:days == 0 |==> days >= 0
404:ROR:==(int,int):FALSE(int,int):org.joda.time.LocalDateTime@minusDays(int):1335:days == 0 |==> false
405:ROR:==(int,int):TRUE(int,int):org.joda.time.LocalDateTime@minusDays(int):1335:days == 0 |==> true
406:LVR:0:POS:org.joda.time.LocalDateTime@minusHours(int):1359:0 |==> 1
407:LVR:0:NEG:org.joda.time.LocalDateTime@minusHours(int):1359:0 |==> -1
408:ROR:==(int,int):!=(int,int):org.joda.time.LocalDateTime@minusHours(int):1359:hours == 0 |==> hours != 0
409:ROR:==(int,int):<(int,int):org.joda.time.LocalDateTime@minusHours(int):1359:hours == 0 |==> hours < 0
410:ROR:==(int,int):<=(int,int):org.joda.time.LocalDateTime@minusHours(int):1359:hours == 0 |==> hours <= 0
411:ROR:==(int,int):>(int,int):org.joda.time.LocalDateTime@minusHours(int):1359:hours == 0 |==> hours > 0
412:ROR:==(int,int):>=(int,int):org.joda.time.LocalDateTime@minusHours(int):1359:hours == 0 |==> hours >= 0
413:ROR:==(int,int):FALSE(int,int):org.joda.time.LocalDateTime@minusHours(int):1359:hours == 0 |==> false
414:ROR:==(int,int):TRUE(int,int):org.joda.time.LocalDateTime@minusHours(int):1359:hours == 0 |==> true
415:LVR:0:POS:org.joda.time.LocalDateTime@minusMinutes(int):1382:0 |==> 1
416:LVR:0:NEG:org.joda.time.LocalDateTime@minusMinutes(int):1382:0 |==> -1
417:ROR:==(int,int):!=(int,int):org.joda.time.LocalDateTime@minusMinutes(int):1382:minutes == 0 |==> minutes != 0
418:ROR:==(int,int):<(int,int):org.joda.time.LocalDateTime@minusMinutes(int):1382:minutes == 0 |==> minutes < 0
419:ROR:==(int,int):<=(int,int):org.joda.time.LocalDateTime@minusMinutes(int):1382:minutes == 0 |==> minutes <= 0
420:ROR:==(int,int):>(int,int):org.joda.time.LocalDateTime@minusMinutes(int):1382:minutes == 0 |==> minutes > 0
421:ROR:==(int,int):>=(int,int):org.joda.time.LocalDateTime@minusMinutes(int):1382:minutes == 0 |==> minutes >= 0
422:ROR:==(int,int):FALSE(int,int):org.joda.time.LocalDateTime@minusMinutes(int):1382:minutes == 0 |==> false
423:ROR:==(int,int):TRUE(int,int):org.joda.time.LocalDateTime@minusMinutes(int):1382:minutes == 0 |==> true
424:LVR:0:POS:org.joda.time.LocalDateTime@minusSeconds(int):1405:0 |==> 1
425:LVR:0:NEG:org.joda.time.LocalDateTime@minusSeconds(int):1405:0 |==> -1
426:ROR:==(int,int):!=(int,int):org.joda.time.LocalDateTime@minusSeconds(int):1405:seconds == 0 |==> seconds != 0
427:ROR:==(int,int):<(int,int):org.joda.time.LocalDateTime@minusSeconds(int):1405:seconds == 0 |==> seconds < 0
428:ROR:==(int,int):<=(int,int):org.joda.time.LocalDateTime@minusSeconds(int):1405:seconds == 0 |==> seconds <= 0
429:ROR:==(int,int):>(int,int):org.joda.time.LocalDateTime@minusSeconds(int):1405:seconds == 0 |==> seconds > 0
430:ROR:==(int,int):>=(int,int):org.joda.time.LocalDateTime@minusSeconds(int):1405:seconds == 0 |==> seconds >= 0
431:ROR:==(int,int):FALSE(int,int):org.joda.time.LocalDateTime@minusSeconds(int):1405:seconds == 0 |==> false
432:ROR:==(int,int):TRUE(int,int):org.joda.time.LocalDateTime@minusSeconds(int):1405:seconds == 0 |==> true
433:LVR:0:POS:org.joda.time.LocalDateTime@minusMillis(int):1428:0 |==> 1
434:LVR:0:NEG:org.joda.time.LocalDateTime@minusMillis(int):1428:0 |==> -1
435:ROR:==(int,int):!=(int,int):org.joda.time.LocalDateTime@minusMillis(int):1428:millis == 0 |==> millis != 0
436:ROR:==(int,int):<(int,int):org.joda.time.LocalDateTime@minusMillis(int):1428:millis == 0 |==> millis < 0
437:ROR:==(int,int):<=(int,int):org.joda.time.LocalDateTime@minusMillis(int):1428:millis == 0 |==> millis <= 0
438:ROR:==(int,int):>(int,int):org.joda.time.LocalDateTime@minusMillis(int):1428:millis == 0 |==> millis > 0
439:ROR:==(int,int):>=(int,int):org.joda.time.LocalDateTime@minusMillis(int):1428:millis == 0 |==> millis >= 0
440:ROR:==(int,int):FALSE(int,int):org.joda.time.LocalDateTime@minusMillis(int):1428:millis == 0 |==> false
441:ROR:==(int,int):TRUE(int,int):org.joda.time.LocalDateTime@minusMillis(int):1428:millis == 0 |==> true
442:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.joda.time.LocalDateTime@property(org.joda.time.DateTimeFieldType):1445:fieldType == null |==> fieldType != null
443:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDateTime@property(org.joda.time.DateTimeFieldType):1445:fieldType == null |==> false
444:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDateTime@property(org.joda.time.DateTimeFieldType):1445:fieldType == null |==> true
445:LVR:FALSE:TRUE:org.joda.time.LocalDateTime@property(org.joda.time.DateTimeFieldType):1448:false |==> true
446:ROR:==(boolean,boolean):!=(boolean,boolean):org.joda.time.LocalDateTime@property(org.joda.time.DateTimeFieldType):1448:isSupported(fieldType) == false |==> isSupported(fieldType) != false
447:ROR:==(boolean,boolean):FALSE(boolean,boolean):org.joda.time.LocalDateTime@property(org.joda.time.DateTimeFieldType):1448:isSupported(fieldType) == false |==> false
448:ROR:==(boolean,boolean):LHS(boolean,boolean):org.joda.time.LocalDateTime@property(org.joda.time.DateTimeFieldType):1448:isSupported(fieldType) == false |==> isSupported(fieldType)
449:ROR:==(boolean,boolean):RHS(boolean,boolean):org.joda.time.LocalDateTime@property(org.joda.time.DateTimeFieldType):1448:isSupported(fieldType) == false |==> false
450:ROR:==(boolean,boolean):TRUE(boolean,boolean):org.joda.time.LocalDateTime@property(org.joda.time.DateTimeFieldType):1448:isSupported(fieldType) == false |==> true
451:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.joda.time.LocalDateTime@toString(java.lang.String):2032:pattern == null |==> pattern != null
452:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDateTime@toString(java.lang.String):2032:pattern == null |==> false
453:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDateTime@toString(java.lang.String):2032:pattern == null |==> true
454:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.joda.time.LocalDateTime@toString(java.lang.String,java.util.Locale):2046:pattern == null |==> pattern != null
455:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDateTime@toString(java.lang.String,java.util.Locale):2046:pattern == null |==> false
456:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDateTime@toString(java.lang.String,java.util.Locale):2046:pattern == null |==> true
457:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDateTime$Property@<init>(org.joda.time.LocalDateTime,org.joda.time.DateTimeField):2099:iInstant = instant |==> <NO-OP>
458:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDateTime$Property@<init>(org.joda.time.LocalDateTime,org.joda.time.DateTimeField):2100:iField = field |==> <NO-OP>
459:STD:<CALL>:<NO-OP>:org.joda.time.LocalDateTime$Property@writeObject(java.io.ObjectOutputStream):2107:oos.writeObject(iInstant) |==> <NO-OP>
460:STD:<CALL>:<NO-OP>:org.joda.time.LocalDateTime$Property@writeObject(java.io.ObjectOutputStream):2108:oos.writeObject(iField.getType()) |==> <NO-OP>
461:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDateTime$Property@readObject(java.io.ObjectInputStream):2115:iInstant = (LocalDateTime)oos.readObject() |==> <NO-OP>
462:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDateTime$Property@readObject(java.io.ObjectInputStream):2117:iField = type.getField(iInstant.getChronology()) |==> <NO-OP>
463:STD:<CALL>:<NO-OP>:org.joda.time.LocalDate:98:DATE_DURATION_TYPES.add(DurationFieldType.days()) |==> <NO-OP>
464:STD:<CALL>:<NO-OP>:org.joda.time.LocalDate:99:DATE_DURATION_TYPES.add(DurationFieldType.weeks()) |==> <NO-OP>
465:STD:<CALL>:<NO-OP>:org.joda.time.LocalDate:100:DATE_DURATION_TYPES.add(DurationFieldType.months()) |==> <NO-OP>
466:STD:<CALL>:<NO-OP>:org.joda.time.LocalDate:101:DATE_DURATION_TYPES.add(DurationFieldType.weekyears()) |==> <NO-OP>
467:STD:<CALL>:<NO-OP>:org.joda.time.LocalDate:102:DATE_DURATION_TYPES.add(DurationFieldType.years()) |==> <NO-OP>
468:STD:<CALL>:<NO-OP>:org.joda.time.LocalDate:103:DATE_DURATION_TYPES.add(DurationFieldType.centuries()) |==> <NO-OP>
469:STD:<CALL>:<NO-OP>:org.joda.time.LocalDate:105:DATE_DURATION_TYPES.add(DurationFieldType.eras()) |==> <NO-OP>
470:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@now(org.joda.time.DateTimeZone):136:zone == null |==> zone != null
471:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@now(org.joda.time.DateTimeZone):136:zone == null |==> false
472:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@now(org.joda.time.DateTimeZone):136:zone == null |==> true
473:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@now(org.joda.time.Chronology):151:chronology == null |==> chronology != null
474:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@now(org.joda.time.Chronology):151:chronology == null |==> false
475:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@now(org.joda.time.Chronology):151:chronology == null |==> true
476:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):207:calendar == null |==> calendar != null
477:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):207:calendar == null |==> false
478:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):207:calendar == null |==> true
479:ROR:==(int,int):!=(int,int):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):213:era == GregorianCalendar.AD |==> era != GregorianCalendar.AD
480:ROR:==(int,int):<(int,int):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):213:era == GregorianCalendar.AD |==> era < GregorianCalendar.AD
481:ROR:==(int,int):<=(int,int):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):213:era == GregorianCalendar.AD |==> era <= GregorianCalendar.AD
482:ROR:==(int,int):>(int,int):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):213:era == GregorianCalendar.AD |==> era > GregorianCalendar.AD
483:ROR:==(int,int):>=(int,int):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):213:era == GregorianCalendar.AD |==> era >= GregorianCalendar.AD
484:ROR:==(int,int):FALSE(int,int):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):213:era == GregorianCalendar.AD |==> false
485:ROR:==(int,int):TRUE(int,int):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):213:era == GregorianCalendar.AD |==> true
486:LVR:POS:0:org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):213:1 |==> 0
487:LVR:POS:NEG:org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):213:1 |==> -1
488:AOR:-(int,int):%(int,int):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):213:1 - yearOfEra |==> 1 % yearOfEra
489:AOR:-(int,int):*(int,int):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):213:1 - yearOfEra |==> 1 * yearOfEra
490:AOR:-(int,int):+(int,int):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):213:1 - yearOfEra |==> 1 + yearOfEra
491:AOR:-(int,int):/(int,int):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):213:1 - yearOfEra |==> 1 / yearOfEra
492:LVR:POS:0:org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):214:1 |==> 0
493:LVR:POS:NEG:org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):214:1 |==> -1
494:AOR:+(int,int):%(int,int):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):214:calendar.get(Calendar.MONTH) + 1 |==> calendar.get(Calendar.MONTH) % 1
495:AOR:+(int,int):*(int,int):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):214:calendar.get(Calendar.MONTH) + 1 |==> calendar.get(Calendar.MONTH) * 1
496:AOR:+(int,int):-(int,int):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):214:calendar.get(Calendar.MONTH) + 1 |==> calendar.get(Calendar.MONTH) - 1
497:AOR:+(int,int):/(int,int):org.joda.time.LocalDate@fromCalendarFields(java.util.Calendar):214:calendar.get(Calendar.MONTH) + 1 |==> calendar.get(Calendar.MONTH) / 1
498:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@fromDateFields(java.util.Date):241:date == null |==> date != null
499:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@fromDateFields(java.util.Date):241:date == null |==> false
500:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@fromDateFields(java.util.Date):241:date == null |==> true
501:LVR:0:POS:org.joda.time.LocalDate@fromDateFields(java.util.Date):244:0 |==> 1
502:LVR:0:NEG:org.joda.time.LocalDate@fromDateFields(java.util.Date):244:0 |==> -1
503:ROR:<(long,long):!=(long,long):org.joda.time.LocalDate@fromDateFields(java.util.Date):244:date.getTime() < 0 |==> date.getTime() != 0
504:ROR:<(long,long):<=(long,long):org.joda.time.LocalDate@fromDateFields(java.util.Date):244:date.getTime() < 0 |==> date.getTime() <= 0
505:ROR:<(long,long):==(long,long):org.joda.time.LocalDate@fromDateFields(java.util.Date):244:date.getTime() < 0 |==> date.getTime() == 0
506:ROR:<(long,long):>(long,long):org.joda.time.LocalDate@fromDateFields(java.util.Date):244:date.getTime() < 0 |==> date.getTime() > 0
507:ROR:<(long,long):>=(long,long):org.joda.time.LocalDate@fromDateFields(java.util.Date):244:date.getTime() < 0 |==> date.getTime() >= 0
508:ROR:<(long,long):FALSE(long,long):org.joda.time.LocalDate@fromDateFields(java.util.Date):244:date.getTime() < 0 |==> false
509:ROR:<(long,long):TRUE(long,long):org.joda.time.LocalDate@fromDateFields(java.util.Date):244:date.getTime() < 0 |==> true
510:STD:<CALL>:<NO-OP>:org.joda.time.LocalDate@fromDateFields(java.util.Date):247:cal.setTime(date) |==> <NO-OP>
511:LVR:POS:0:org.joda.time.LocalDate@fromDateFields(java.util.Date):251:1900 |==> 0
512:LVR:POS:NEG:org.joda.time.LocalDate@fromDateFields(java.util.Date):251:1900 |==> -1900
513:AOR:+(int,int):%(int,int):org.joda.time.LocalDate@fromDateFields(java.util.Date):251:date.getYear() + 1900 |==> date.getYear() % 1900
514:AOR:+(int,int):*(int,int):org.joda.time.LocalDate@fromDateFields(java.util.Date):251:date.getYear() + 1900 |==> date.getYear() * 1900
515:AOR:+(int,int):-(int,int):org.joda.time.LocalDate@fromDateFields(java.util.Date):251:date.getYear() + 1900 |==> date.getYear() - 1900
516:AOR:+(int,int):/(int,int):org.joda.time.LocalDate@fromDateFields(java.util.Date):251:date.getYear() + 1900 |==> date.getYear() / 1900
517:LVR:POS:0:org.joda.time.LocalDate@fromDateFields(java.util.Date):252:1 |==> 0
518:LVR:POS:NEG:org.joda.time.LocalDate@fromDateFields(java.util.Date):252:1 |==> -1
519:AOR:+(int,int):%(int,int):org.joda.time.LocalDate@fromDateFields(java.util.Date):252:date.getMonth() + 1 |==> date.getMonth() % 1
520:AOR:+(int,int):*(int,int):org.joda.time.LocalDate@fromDateFields(java.util.Date):252:date.getMonth() + 1 |==> date.getMonth() * 1
521:AOR:+(int,int):-(int,int):org.joda.time.LocalDate@fromDateFields(java.util.Date):252:date.getMonth() + 1 |==> date.getMonth() - 1
522:AOR:+(int,int):/(int,int):org.joda.time.LocalDate@fromDateFields(java.util.Date):252:date.getMonth() + 1 |==> date.getMonth() / 1
523:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDate@<init>(long,org.joda.time.Chronology):336:chronology = DateTimeUtils.getChronology(chronology) |==> <NO-OP>
524:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDate@<init>(long,org.joda.time.Chronology):339:chronology = chronology.withUTC() |==> <NO-OP>
525:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.DateTimeZone):387:chronology = DateTimeUtils.getChronology(chronology) |==> <NO-OP>
526:LVR:0:POS:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.DateTimeZone):390:0 |==> 1
527:LVR:0:NEG:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.DateTimeZone):390:0 |==> -1
528:LVR:POS:0:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.DateTimeZone):390:1 |==> 0
529:LVR:POS:NEG:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.DateTimeZone):390:1 |==> -1
530:LVR:POS:0:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.DateTimeZone):390:2 |==> 0
531:LVR:POS:NEG:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.DateTimeZone):390:2 |==> -2
532:LVR:0:POS:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.DateTimeZone):390:0 |==> 1
533:LVR:0:NEG:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.DateTimeZone):390:0 |==> -1
534:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.Chronology):412:chronology = converter.getChronology(instant, chronology) |==> <NO-OP>
535:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.Chronology):413:chronology = DateTimeUtils.getChronology(chronology) |==> <NO-OP>
536:LVR:0:POS:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.Chronology):416:0 |==> 1
537:LVR:0:NEG:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.Chronology):416:0 |==> -1
538:LVR:POS:0:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.Chronology):416:1 |==> 0
539:LVR:POS:NEG:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.Chronology):416:1 |==> -1
540:LVR:POS:0:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.Chronology):416:2 |==> 0
541:LVR:POS:NEG:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.Chronology):416:2 |==> -2
542:LVR:0:POS:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.Chronology):416:0 |==> 1
543:LVR:0:NEG:org.joda.time.LocalDate@<init>(java.lang.Object,org.joda.time.Chronology):416:0 |==> -1
544:STD:<ASSIGN>:<NO-OP>:org.joda.time.LocalDate@<init>(int,int,int,org.joda.time.Chronology):452:chronology = DateTimeUtils.getChronology(chronology).withUTC() |==> <NO-OP>
545:LVR:0:POS:org.joda.time.LocalDate@<init>(int,int,int,org.joda.time.Chronology):453:0 |==> 1
546:LVR:0:NEG:org.joda.time.LocalDate@<init>(int,int,int,org.joda.time.Chronology):453:0 |==> -1
547:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@readResolve():463:iChronology == null |==> iChronology != null
548:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@readResolve():463:iChronology == null |==> false
549:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@readResolve():463:iChronology == null |==> true
550:LVR:FALSE:TRUE:org.joda.time.LocalDate@readResolve():466:false |==> true
551:ROR:==(boolean,boolean):!=(boolean,boolean):org.joda.time.LocalDate@readResolve():466:DateTimeZone.UTC.equals(iChronology.getZone()) == false |==> DateTimeZone.UTC.equals(iChronology.getZone()) != false
552:ROR:==(boolean,boolean):FALSE(boolean,boolean):org.joda.time.LocalDate@readResolve():466:DateTimeZone.UTC.equals(iChronology.getZone()) == false |==> false
553:ROR:==(boolean,boolean):LHS(boolean,boolean):org.joda.time.LocalDate@readResolve():466:DateTimeZone.UTC.equals(iChronology.getZone()) == false |==> DateTimeZone.UTC.equals(iChronology.getZone())
554:ROR:==(boolean,boolean):RHS(boolean,boolean):org.joda.time.LocalDate@readResolve():466:DateTimeZone.UTC.equals(iChronology.getZone()) == false |==> false
555:ROR:==(boolean,boolean):TRUE(boolean,boolean):org.joda.time.LocalDate@readResolve():466:DateTimeZone.UTC.equals(iChronology.getZone()) == false |==> true
556:LVR:POS:0:org.joda.time.LocalDate@size():482:3 |==> 0
557:LVR:POS:NEG:org.joda.time.LocalDate@size():482:3 |==> -3
558:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@get(org.joda.time.DateTimeFieldType):548:fieldType == null |==> fieldType != null
559:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@get(org.joda.time.DateTimeFieldType):548:fieldType == null |==> false
560:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@get(org.joda.time.DateTimeFieldType):548:fieldType == null |==> true
561:LVR:FALSE:TRUE:org.joda.time.LocalDate@get(org.joda.time.DateTimeFieldType):551:false |==> true
562:ROR:==(boolean,boolean):!=(boolean,boolean):org.joda.time.LocalDate@get(org.joda.time.DateTimeFieldType):551:isSupported(fieldType) == false |==> isSupported(fieldType) != false
563:ROR:==(boolean,boolean):FALSE(boolean,boolean):org.joda.time.LocalDate@get(org.joda.time.DateTimeFieldType):551:isSupported(fieldType) == false |==> false
564:ROR:==(boolean,boolean):LHS(boolean,boolean):org.joda.time.LocalDate@get(org.joda.time.DateTimeFieldType):551:isSupported(fieldType) == false |==> isSupported(fieldType)
565:ROR:==(boolean,boolean):RHS(boolean,boolean):org.joda.time.LocalDate@get(org.joda.time.DateTimeFieldType):551:isSupported(fieldType) == false |==> false
566:ROR:==(boolean,boolean):TRUE(boolean,boolean):org.joda.time.LocalDate@get(org.joda.time.DateTimeFieldType):551:isSupported(fieldType) == false |==> true
567:ROR:==(java.lang.Object,java.lang.Object):!=(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):566:type == null |==> type != null
568:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):566:type == null |==> false
569:ROR:==(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):566:type == null |==> true
570:LVR:FALSE:TRUE:org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):567:false |==> true
571:ROR:>=(long,long):!=(long,long):org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):571:durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis() |==> durType.getField(getChronology()).getUnitMillis() != getChronology().days().getUnitMillis()
572:ROR:>=(long,long):<(long,long):org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):571:durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis() |==> durType.getField(getChronology()).getUnitMillis() < getChronology().days().getUnitMillis()
573:ROR:>=(long,long):<=(long,long):org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):571:durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis() |==> durType.getField(getChronology()).getUnitMillis() <= getChronology().days().getUnitMillis()
574:ROR:>=(long,long):==(long,long):org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):571:durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis() |==> durType.getField(getChronology()).getUnitMillis() == getChronology().days().getUnitMillis()
575:ROR:>=(long,long):>(long,long):org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):571:durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis() |==> durType.getField(getChronology()).getUnitMillis() > getChronology().days().getUnitMillis()
576:ROR:>=(long,long):FALSE(long,long):org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):571:durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis() |==> false
577:ROR:>=(long,long):TRUE(long,long):org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):571:durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis() |==> true
578:COR:||(boolean,boolean):!=(boolean,boolean):org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):570:DATE_DURATION_TYPES.contains(durType) || durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis() |==> DATE_DURATION_TYPES.contains(durType) != durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis()
579:COR:||(boolean,boolean):&&(boolean,boolean):org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):570:DATE_DURATION_TYPES.contains(durType) || durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis() |==> DATE_DURATION_TYPES.contains(durType) && durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis()
580:COR:||(boolean,boolean):==(boolean,boolean):org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):570:DATE_DURATION_TYPES.contains(durType) || durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis() |==> DATE_DURATION_TYPES.contains(durType) == durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis()
581:COR:||(boolean,boolean):FALSE(boolean,boolean):org.joda.time.LocalDate@isSupported(org.joda.time.DateTimeFieldType):570:DATE_DURATION_TYPES.contains(durType) || durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis() |==> false
